pca_feat0,pca_feat1,pca_feat2,pca_feat3,pca_feat4,pca_feat5,pca_feat6,pca_feat7,pca_feat8,pca_feat9,pca_feat10,pca_feat11,pca_feat12,pca_feat13,pca_feat14,pca_feat15,pca_feat16,pca_feat17,pca_feat18,pca_feat19,pca_feat20,pca_feat21,pca_feat22,pca_feat23,pca_feat24,pca_feat25,pca_feat26,pca_feat27,pca_feat28,pca_feat29,pca_feat30,pca_feat31,pca_feat32,pca_feat33,pca_feat34,pca_feat35,pca_feat36,pca_feat37,pca_feat38,pca_feat39,pca_feat40,pca_feat41,pca_feat42,pca_feat43,pca_feat44,pca_feat45,pca_feat46,pca_feat47,pca_feat48,pca_feat49,Label
7.184988,0.042036626,0.31239268,8.415877,-13.669189,1.3840461,15.504943,-7.3280973,13.67324,-1.9537954,-0.8536802,-7.8601823,-6.3089886,5.5187273,5.061254,4.166496,5.351005,-4.465434,4.9760942,-6.095251,9.452184,-1.8595077,-2.1074517,10.643719,-4.3801923,5.2770367,8.183646,1.7303528,-3.3255537,-10.789957,-1.7270193,-0.7081479,-5.0413885,5.3771176,-3.018415,-0.43017742,-6.0317936,-5.445127,4.9038873,-6.573513,-1.2446202,-2.2638826,4.573709,0.2490945,-2.687142,0.06165559,2.152294,5.461088,4.5398,2.6148345,0
-5.392733,15.387756,-9.391512,1.4613266,-0.5838015,-3.6424525,-10.830325,-4.403788,2.952139,4.9186087,-6.8464327,-6.564937,-2.5624287,-1.5416751,6.776847,-8.217868,-1.6070999,3.2853572,1.4293205,2.1382773,-0.0044147163,1.5838267,-0.12458357,-4.821319,1.1598519,3.9320574,2.7013395,-3.1239228,-1.810336,-0.8823906,1.9867855,3.10472,3.903824,-3.438346,-1.6055348,-5.4080806,-4.233481,5.2427573,-3.7426174,2.760666,4.3582816,1.730925,6.4900284,-0.35668147,2.527418,3.9121542,-5.6238194,-1.8033824,1.2428074,-1.9160919,0
4.27451,13.44862,9.318098,3.1395156,3.791166,-4.315952,2.0949352,-3.010226,-1.9487183,4.3878484,-7.572316,6.5471087,-1.4969612,-0.7364658,1.674742,11.300432,4.0694895,-2.410644,1.4119459,-11.313776,-8.502196,0.2197656,1.8577194,-2.3552983,-1.3067007,-5.426366,-2.568814,-0.11218171,-5.3327975,-5.426383,-2.9783247,3.956928,2.254495,4.2030797,3.308809,2.321759,4.4752903,-3.9696717,-1.1663153,-2.2090902,-1.202018,-0.22225536,2.2795327,-0.87358946,4.4987135,-1.4774791,2.1083307,2.0723844,-1.1372368,-5.839629,0
2.750172,-5.890359,-3.5670593,4.5599723,4.5667357,0.9446171,8.208446,-1.2523538,5.441394,0.27491525,0.7593618,-6.3124256,1.8991735,-2.1654177,-1.4370347,-0.5985435,2.2695107,0.9674431,-1.5275489,4.089127,0.7129057,2.9070897,-1.008714,-3.1442618,-0.6717106,-0.37954268,1.8251445,-0.8308212,-1.6465387,-1.6960301,1.9434862,-1.0820646,-0.52148455,0.3930052,-1.3461034,-0.84775436,-4.9319615,1.3753693,0.21476775,-0.6737292,2.9457233,-1.9411839,3.50729,0.7180017,2.2600906,0.6253914,-1.6998353,2.7718148,-0.6135961,-0.27464396,0
-11.199224,-7.8045373,6.9955444,3.9284213,5.7280293,-0.17363809,-0.04707175,-8.605137,-5.39985,1.0370977,5.9973893,0.26879308,1.0613523,-2.9593346,-0.03715431,-0.2834833,0.3859629,5.5658484,-1.4843032,-1.7508469,0.055123195,-2.123011,-0.33121938,1.905119,0.8722671,-3.0120282,1.2805252,-1.970751,-0.83861786,0.6743756,-3.5465596,0.13500734,-2.9165885,-1.5233434,-1.817078,-1.2006022,0.8441469,3.0373647,-1.6854179,1.8930556,-1.7053397,3.2958539,-0.528424,-3.9753644,-1.0060736,2.4021559,-0.86557275,-4.43712,2.3935146,-1.0131911,0
0.15331426,-3.5183249,-1.5896195,-9.614009,-8.008931,-7.954944,-0.55844903,3.085296,-6.999035,-7.6510186,-6.322771,-3.033061,-2.7710223,6.430567,-3.6136088,4.131105,-4.268765,0.037621956,-3.109852,5.9380736,13.428664,3.8048692,-4.886105,-8.282363,1.4762447,2.6596625,1.0886345,0.99523586,9.769398,5.132486,-3.1459475,-5.8993526,2.1262326,-5.313125,3.5124605,6.893615,0.7997777,-0.6392256,-0.004150304,0.1779483,3.6915324,4.7243276,-2.7721796,0.24250728,3.0215385,6.236385,2.5047612,4.302596,0.33215016,9.91311,0
8.928511,-2.754903,0.013847948,-3.3421178,8.727716,2.5565317,-0.56832916,-5.363899,-8.844722,0.6221048,-0.7566238,-0.40414214,0.6069415,1.1585464,-6.066819,-5.8062034,2.1928942,-1.0300821,-8.361912,6.9258676,5.815113,-4.331182,-7.2554007,-0.09899696,4.1660404,-0.7063805,-4.0971613,4.736939,-0.26677892,-0.29766867,4.6795015,-0.6393589,0.82785577,4.6214385,-1.0450902,-3.806738,5.2447786,-2.5242262,-1.5277058,0.48206618,1.000454,-0.8137552,4.0750704,-2.343093,2.7395766,0.65098065,0.8370091,-2.2386289,-1.3716022,-6.4758654,0
-4.0108547,16.761122,-3.914289,10.686135,-19.505068,-1.9686451,-6.4613743,-1.8087338,-2.6230195,-3.2890973,2.2667549,-6.400831,-2.9779742,-3.7902346,1.2045141,-0.1000431,-0.78752667,-2.006827,2.1762176,-0.65407825,2.5797777,5.788902,6.9248195,0.9898524,-2.2351832,7.7358913,1.8801332,5.895665,1.7065351,-3.6199694,5.370872,-3.6562095,-1.5186423,1.4470814,-3.1692295,0.93835825,1.133509,-3.6425798,1.9402685,2.272102,-1.5456012,2.5437539,1.6967294,-8.960848,3.1483681,-2.713351,-5.9204774,-1.9427418,0.11800066,0.7645755,0
-2.6511364,2.7097793,-0.63932675,8.91855,3.6699162,3.7212675,8.666911,2.885339,-3.1844327,-0.894255,4.3326006,1.6702511,-1.4116467,10.009509,-3.4682975,-2.1741781,0.9601507,-3.6220157,-4.788044,-0.40509447,-2.437884,-0.76430756,2.1139722,0.7958906,-7.6558685,0.45699224,3.0867803,0.69480467,0.41597995,3.5966628,0.07376525,6.1190434,1.2268877,-0.58842754,-1.4822208,0.4238702,-1.3192811,-4.2867174,-0.56404567,-0.8101081,2.0801163,-0.10968834,2.2893348,0.87444365,1.1635509,0.19169083,1.1783314,-0.06538564,-0.08036939,-2.2557406,0
10.229,10.43909,7.902048,0.87915444,11.639184,-1.836407,3.0143256,4.6310678,2.1070237,2.427639,-0.07584119,10.666077,-6.0591826,9.179579,5.471141,-2.0582266,12.877331,2.191512,-6.0558724,3.6315084,-0.081547245,3.520919,-0.7162327,-4.7981358,-0.6625212,-1.8199944,4.4927454,-5.9463973,-3.0914397,3.4600306,-1.6556869,-7.5505366,0.64225143,4.290598,-3.6476402,1.979836,-2.273853,6.4838386,0.3791789,4.9205103,2.088531,3.2185223,3.315855,0.085068606,2.1718657,-2.1754315,-0.12988721,-0.8646645,-2.691948,2.0899477,0
-4.6221046,-4.1170926,5.4873247,0.101250134,5.1170225,3.2588177,7.1415906,0.9214349,4.9553647,3.5532486,6.7224746,-0.9352778,0.72925365,0.3659243,-2.0171418,-2.1038709,2.984486,3.6954942,-1.9273183,2.7359114,3.587759,-1.2391721,-3.1251187,3.0270135,-2.9604087,0.25160986,2.260796,-0.94839907,0.4701517,0.20376042,-3.3939998,2.3912652,-1.1800296,1.894752,-2.3834622,-1.7966825,-1.0320486,0.9872773,1.0896081,2.4467707,-0.27497467,-1.4550917,-1.9568601,-0.82746196,0.74673754,-0.35298187,-1.2614744,-3.6154735,-1.6626579,-4.378702,0
7.426646,-1.3077947,-0.18763323,13.945357,0.08102782,2.1573308,-0.6429891,17.061487,6.15921,4.478677,0.82264316,-0.5722209,0.468304,0.13896364,-4.85237,-4.042118,-2.5106242,3.043848,1.6017027,-3.5767195,-1.0381426,-4.7824454,0.92565554,-2.1001847,-0.830882,-0.71431357,2.7114584,1.8385383,-1.6809413,5.2863836,-2.092163,1.5755292,-1.1563897,1.4592355,0.0047705052,0.94974226,2.418922,-0.6311715,-1.5720874,0.15076302,-0.11820585,0.2835223,0.434675,3.94259,2.2059727,-2.9399374,-3.4461327,0.22914536,-1.9095459,2.5404236,0
9.473985,-1.5270785,8.52286,9.410096,-5.6278667,2.557357,5.4630184,9.190803,-0.76837873,3.7895901,4.5296936,-7.392072,5.1991754,1.0533122,-2.3270879,-1.7978653,0.087670535,6.9236584,3.0107303,-5.9858375,7.246753,9.00472,11.13329,-1.1497508,-0.7912527,-0.07488785,-3.219576,-3.6613896,6.253103,-2.3299282,0.6070364,-2.3248386,1.6040183,-1.7650207,2.641956,-0.6520911,-3.2269442,0.06157589,-2.4059823,0.21924537,2.2744575,1.8162918,-5.5828676,4.3155823,2.2693174,-1.0583266,-1.8417947,-1.4617752,-6.3481073,-0.34298885,0
-15.911949,-12.075515,0.7843179,8.872452,4.2220407,-5.908014,-7.879431,-2.4318008,-0.82411325,5.90187,4.5272775,2.3125021,-3.7772446,2.1701908,-5.522898,-4.6402583,-5.111674,-7.0710077,-0.7996993,0.98560154,1.2690955,-2.1198733,0.54626346,2.888544,0.10720321,-2.7112565,1.1063247,-3.3070526,-1.309017,-5.9629354,0.34107038,-3.1282668,1.9159471,-2.658361,-0.342249,-1.8295126,3.1751673,1.0769407,1.7943667,-0.5127562,-2.1852717,1.4265387,2.1009746,-2.1094267,-0.32350308,-0.19737162,3.1672878,0.99273103,-0.6489714,2.3247054,0
1.7772918,-3.0758972,-2.0070462,5.2783685,8.251481,0.75735736,0.13072701,-4.6489506,1.6759294,-2.1207721,13.885273,-3.1276019,-7.9503355,-0.176042,3.3635266,-0.12237982,-3.2572162,3.55665,-0.09338947,-0.5393396,1.4264019,-5.1221023,0.31399634,1.8231044,-4.368952,2.0310192,5.194777,1.1194254,1.2218577,-2.8008604,0.13390866,0.95946974,3.0208426,-4.61896,-4.32064,-0.030013433,-0.3713521,-2.2153916,0.8318493,0.4589296,-1.7157297,0.013737139,-0.8548873,1.1659706,2.1495836,1.4427431,-0.5209161,-0.8451951,-2.428424,2.5151846,0
4.542365,-5.0910587,-1.7214788,7.6066966,6.452676,-2.2315373,8.038088,4.260402,4.1295023,-2.4433274,-1.5679611,-0.9897542,0.8711732,-3.257823,-3.7881875,1.785478,-1.6309744,3.6174514,0.86987185,-2.3075068,-0.019079214,-0.5485923,3.8520522,-1.5224854,-1.4565015,-1.7517183,-0.46816707,-2.8517644,1.0550605,-2.7123451,0.10620739,-0.832137,-0.37635288,2.6689594,1.3336396,1.2953069,2.9937923,3.041399,-0.36871982,1.3492886,1.4100237,-3.4226263,4.464895,2.193242,1.439015,-1.286809,-0.78973854,-0.8014464,2.4936461,-1.0445462,0
-3.3328722,9.554784,0.8479702,0.8265063,7.962615,-0.1622805,1.422728,6.5997686,3.1326945,-4.2595906,-5.9583097,0.13774773,-0.77487653,0.5127851,-2.658467,1.394035,-0.9999434,2.0766082,-2.9394577,-3.1517842,-6.7301507,2.6248364,1.5443927,1.4159514,2.1550326,-2.1509955,0.9990585,-1.6079327,-1.8073839,1.6118122,-4.1353393,-2.4034715,4.30216,0.19452327,-3.4202552,-1.3500166,-1.4607414,4.21992,6.545665,-2.3304648,2.90194,-5.476642,0.85683596,-2.6470191,1.0518055,-2.8375244,-0.70179534,-0.30532706,5.190009,0.06699115,0
-2.621972,-4.8097925,-2.2851522,13.740327,1.3397155,0.50021,2.7176406,-2.2977154,-6.071953,2.1137483,4.402299,-3.7263625,-1.4333081,0.04162086,0.6379445,2.1901598,-2.947416,4.121532,-4.2147064,-3.0328114,-0.5868106,0.9146112,1.8093817,-0.1473232,-0.40603888,0.124645635,0.52886015,-2.4478045,1.1563956,0.3723661,-0.31215915,-0.3213648,1.2358322,-1.2043352,4.31548,-2.5710475,0.039313182,0.024513865,-4.67975,4.8161197,-0.46584317,4.308492,3.4133615,0.08823969,2.9032025,-1.5314801,-0.20918392,0.33327168,1.2967534,-1.5155474,0
-11.245514,-6.1114616,-10.951867,-2.9663274,4.828285,-5.4778223,8.734951,-2.320202,0.8080019,-1.0703008,-3.4808745,-5.010397,0.47271177,0.41508988,0.8016735,-0.7804327,-2.4962244,-1.6536082,-2.998782,-2.2568464,-6.602366,2.3116908,-1.4135956,-0.24024314,2.2132752,-4.5159016,0.3297832,0.32842234,0.34715447,-2.081694,-0.18597792,0.6753007,-2.7746665,-0.6710391,-0.14167492,0.9640575,-4.493703,0.004238113,-3.1506991,4.430403,1.7973915,1.4370542,-0.35306492,-0.31434157,1.1041497,-2.0105433,-0.13602428,0.31562603,0.019658728,1.560831,0
5.425247,1.0078243,1.9858822,12.621681,-11.667851,-7.9024463,-2.6010697,5.737889,-0.37030238,4.6563635,4.4240866,-5.999925,-3.6930423,-6.7561207,0.8904008,-5.1026063,-8.934568,6.0670652,-2.752953,1.1211926,-8.107833,-1.0436585,12.331761,-5.2357078,0.5799995,10.120659,2.4408984,3.7044106,-0.6686282,1.6859295,6.2310705,3.17446,-1.7557505,6.5372114,0.68286794,8.07195,-3.207579,1.0729543,-0.24012193,6.4358954,-1.943146,-4.903569,-6.6148615,4.3822837,-3.4213858,1.6246524,1.8512847,3.4123845,5.370378,-7.3841863,0
-3.8981054,-8.06617,-20.127325,-12.22974,0.25746036,-11.994067,-3.4533508,-2.1263375,1.4630306,-1.0411975,0.31993443,3.5089085,-3.2997024,-3.190274,0.51488036,2.1523254,-2.4784026,6.519779,2.8550944,3.1303215,3.355068,4.5176296,-1.0493035,2.1997952,-2.0549107,2.7194822,-0.2343301,-1.7997833,11.405624,1.4925251,0.20569584,-0.55083287,-1.6549478,0.9954865,0.097371124,1.0264344,0.40404576,3.9473574,-3.4947577,-4.973253,-5.508123,0.083918825,0.6160389,0.900131,6.327072,-2.1822295,-1.7590431,2.2877228,1.4439199,-1.2060992,0
-1.0252082,0.35304937,11.922604,-4.369041,9.241314,15.823846,-9.606646,-0.032087777,-0.5604852,-0.6618386,3.8798182,1.1780114,-3.7520907,1.3606786,-2.8593729,0.68550915,3.902243,-3.8028765,-13.273731,2.5737834,-1.797786,5.3506446,-2.7630177,4.8616886,-6.615851,9.227866,-0.95712364,2.519557,1.3244927,-1.6572255,-3.318817,-2.4533188,1.9249619,0.67571306,3.9725795,-3.9483862,-1.655775,-2.0161717,3.845374,2.2042363,-2.22922,0.74668175,0.86182827,1.7768874,0.64792424,-3.9517589,0.75262254,1.8359208,-0.5233571,-4.1912174,0
-5.8103085,2.4163754,10.960966,-12.362765,-1.5520173,0.84164727,6.876351,-9.8343315,-10.122847,9.078789,7.9199457,-6.8904867,15.315749,-1.1580828,0.9542794,12.832917,1.7738743,-1.5490288,-0.37940547,-6.3730607,6.135406,-1.2151797,-3.0319257,-19.687885,3.4239695,-8.244054,4.195907,2.7276685,0.13720913,-0.8992684,2.2198174,-2.7391207,5.392386,-3.806129,5.286646,-1.2523813,-6.2809,-9.623353,-0.3766321,-5.4658513,1.0925217,-5.0748634,-3.0883608,0.50489587,-3.096254,-2.72664,-0.21166313,4.1233706,0.98744273,-0.17478183,0
-3.9787738,13.902509,-7.854336,8.743315,-11.96524,-1.8563446,-10.937493,-12.475149,7.8221374,3.7383869,-4.326847,-5.0886564,-1.4067823,2.2603788,1.907501,-5.5583115,4.311131,-1.9657772,8.873419,-2.3803792,6.1369586,14.155362,1.6079915,2.9121656,0.6988787,4.817969,0.1621708,3.6956172,2.2571487,1.0856407,-1.3829745,1.3472925,1.3010844,5.7202454,-1.0562114,8.983159,0.40473396,2.8109999,-0.88099533,-2.0062144,-2.5442607,-1.4445323,0.3157666,0.91623586,-5.860983,-1.5362414,-7.2121177,-1.5384474,2.7887795,-1.0228038,0
-7.8768306,12.9156065,-7.1663494,4.0864434,6.0654054,5.15971,-0.40925905,-8.593153,5.6283965,3.5992746,-3.9817364,-4.2512856,5.6070566,-2.8351617,1.0918558,2.3101907,4.9367843,-1.1926743,3.242084,-0.6343961,1.7383173,2.1553187,-1.3413024,1.0592035,-1.8794385,-1.9224128,-3.3734045,-4.6083484,-2.3835113,-0.8274626,-1.4104433,-0.39495254,0.52729183,-4.097336,0.6326074,4.977244,4.210853,0.42728245,0.5497772,1.2820269,1.561902,0.40343764,-1.399552,1.2555214,-1.7257043,-1.122715,0.14742407,0.8871226,-0.7108252,-1.9896929,0
-11.115614,-2.1782825,3.349259,1.6210145,2.574477,4.9503455,3.9634526,-5.9730515,-9.838869,8.145097,4.8807592,-5.1827164,2.6506305,-0.79782856,1.0442023,1.927857,-3.7950017,8.392156,-3.5880659,7.381908,0.60714763,1.1372339,-0.47793338,-2.677607,-0.068201065,1.9411374,0.16447614,-5.1337953,-4.4628577,-7.3626037,-2.7445393,3.1847095,-3.201154,-1.4075432,-1.8033924,0.80151194,3.5681264,5.7911954,-1.8017337,-4.164985,-0.72544366,2.6955802,-4.8738017,2.5604997,-3.071974,-3.6984627,-1.329046,0.21749315,2.0601766,-0.7662026,0
-2.9583263,10.231722,-2.7885406,-3.7464056,-14.607902,-8.427649,7.2188616,0.79244584,3.7689939,-0.14220552,-8.195705,5.5290112,1.2668537,1.9325712,-5.6553555,9.623104,-8.362239,0.14810397,0.13959846,0.46365047,2.269191,-3.9987123,-0.58319443,-1.0143735,-1.083746,-0.05624106,-9.386,4.164617,0.31705874,-6.0443554,0.52378154,-5.963935,1.9652011,-4.498811,5.5326943,3.3753943,-2.9276273,-6.601907,0.2214661,2.843932,-2.9835336,3.8899436,-5.8462996,-2.2919364,2.1749837,-1.1753745,-4.0102377,-3.7549968,0.6685953,3.126334,0
-13.825405,18.385944,-8.839273,1.1318533,-11.010365,-6.313769,-1.1415687,-4.008357,3.9878623,-4.3696456,-6.4652634,5.3556128,4.167411,-4.021354,-2.851838,-1.4445734,2.7935066,-3.1044023,-2.295958,-0.6199199,2.9588773,2.758376,-2.575487,0.4223713,-2.4078455,0.5175857,-1.5741454,1.6940669,1.0400819,-1.4307709,0.92275316,-1.6841831,-0.80786747,-2.445686,1.7967064,-4.257422,-1.6641805,-5.121331,5.817058,1.4320389,2.9413507,0.047473606,2.6335232,0.037808135,-1.5102847,3.42881,0.011807564,-3.2964287,-1.1297816,0.7688703,0
3.5462167,1.2922028,-6.984947,1.8623676,8.45119,-4.698324,-2.688537,-5.7845597,4.594722,-4.346944,10.059808,-6.192095,-8.924933,-8.755417,0.26206654,5.264089,-1.1294798,-0.7832328,1.6900095,4.269155,-0.97481215,0.7878492,-3.6306627,4.856745,3.0991268,0.23822685,-1.3309677,3.7393627,-0.64729524,1.9513024,0.98159033,-1.2024229,-1.6689684,-1.0930192,1.0472013,-0.90579677,-0.5859464,-2.8161495,-0.6183643,2.874306,1.2642865,0.8059068,0.5955889,-3.1481366,-2.3240588,-3.328771,-3.185987,-0.306289,-0.50066435,1.4937919,0
-15.004812,7.226743,-0.1492219,0.86715347,5.8922076,-3.2378037,4.8212786,8.422581,1.0124058,0.26985383,-6.460296,2.4592724,-0.7050248,3.1627755,1.207064,-1.7608263,-2.0328856,-2.5460722,2.7222555,-0.9486801,1.2706438,-4.192844,0.32008067,-0.69744325,-0.94592994,1.1237727,-5.399769,0.13183701,-4.143956,0.28850102,-2.124137,0.7799787,-2.3626208,7.047317,3.0924091,2.9573827,-0.73439306,-0.37538597,1.9184744,1.6332865,3.168207,0.50625926,2.8431156,1.2959495,1.8266214,-3.615694,-1.0833606,-0.69828457,2.7099695,3.4844506,0
3.1545577,-6.99734,5.574688,2.1893778,-0.112380795,8.876432,11.29146,-4.1530223,13.186909,9.578697,1.5979465,14.480367,6.375787,0.68182397,2.9446917,-0.71700656,-9.218253,0.18245162,3.4229338,-1.0235959,1.2294797,1.2595145,-6.054149,-1.6187042,-2.389391,0.3097777,3.603227,-6.9978833,-5.4578657,-2.0765953,-7.473527,-1.1828135,-0.7360786,4.3948417,-12.659269,2.766211,2.502674,-5.487924,-7.523601,2.5019138,0.65853804,5.0537553,-3.0998704,1.3354,1.6856054,6.625345,-2.4351318,-0.7817401,-7.926345,1.3851156,0
-19.327087,-4.2390614,-4.307931,-8.368809,10.498182,3.6153004,2.1308062,8.424332,1.8012391,-6.068545,2.7369952,-6.4554,-0.20746864,1.9173745,1.8049706,1.3604989,2.5534933,-1.4578903,1.487687,-0.30222684,-2.0149894,2.275128,-0.24216644,-0.39492404,1.8057907,3.6826258,-1.3906349,0.34651878,-3.9112165,-0.29551572,0.41127834,4.2920375,-0.3456341,3.6566226,3.1402555,-0.67386264,-1.7237289,-2.7006018,-1.0783656,1.127482,-1.9359722,-1.4399151,-2.3814638,3.0410333,0.29134497,0.7651138,-1.5777966,-0.54151905,-1.3470064,-1.1167313,0
-1.2940416,7.5203457,-5.3631845,-1.60901,3.6643252,6.154071,-1.7312346,6.9539156,2.7689188,6.9893913,-9.8283825,-1.7537166,2.796662,-5.830082,-4.655898,-3.1295073,-3.6351023,-6.1586175,2.391339,-0.25311592,3.1136672,-3.3056827,4.2617006,-2.680829,8.194745,-0.8774407,5.1121564,-7.9486785,4.265295,0.43395758,-1.3384873,-0.7872455,-0.9786665,-1.5705379,2.908833,3.0869265,3.1141782,0.41330117,-2.9750385,-0.20657857,0.57641685,-1.3985889,-0.90599287,-4.272683,0.43581638,2.3487759,-5.538943,-1.3570111,-1.400506,1.0141236,0
-15.062473,24.228214,-3.1987686,1.5279777,-3.9514318,1.7843231,0.62232906,-2.6040921,0.7193514,-2.736066,-2.8098285,3.034028,6.8369946,-10.450985,2.6901646,-7.4119477,4.0533576,-2.4790266,-0.610224,3.3433948,0.15561962,-6.805742,-2.3117416,1.5054752,-5.448118,2.4829583,-0.4151219,-0.7200381,-0.4431424,-4.615079,0.13229483,-2.548297,-0.50407606,-3.9797115,0.06994098,-4.336164,2.1318588,-0.87606496,0.85821086,-4.1132007,-1.6281977,-1.1975929,1.7817669,2.5371978,1.0063124,3.791544,-0.52812076,-1.980703,1.1014563,-1.2615805,0
-9.17885,-6.7871833,-1.4037963,8.967702,8.996172,0.5576104,1.2859174,-1.6356975,2.1917784,4.4435883,5.447395,2.7445185,-0.1991272,-0.33958855,-1.0788188,1.5751717,-1.0930396,6.358197,-1.6078423,3.784185,-0.9996496,-1.5793453,-0.2561785,0.44954953,0.7652883,0.052739125,-0.86556894,-0.9766361,-0.0003670745,-4.005939,1.6005877,-4.3288474,1.2800372,-1.5446795,-0.63328123,-0.08045575,3.4252586,4.05866,0.23947212,-1.0208483,-0.7799149,-1.6614629,1.3186481,-0.7320531,2.3075557,0.6525237,1.2626867,-1.6651684,4.9186373,1.7481796,0
5.8021417,-2.7643437,15.499127,1.14099,4.491777,16.039057,-7.7220283,-5.5629053,2.1386616,-2.4556322,-3.407603,-2.411342,-2.9366455,4.1153803,9.748607,-3.8370159,4.740777,-1.9777254,-5.3197308,-6.922936,0.9111184,-2.0284712,-4.5960574,-12.752358,-7.587871,-1.7777218,2.0160606,7.1477056,6.9943485,2.3852506,2.2787213,3.8694315,5.188696,-4.5187297,-3.0449,-3.4521968,1.713042,0.22927277,8.773819,-3.6556532,-2.3889246,-0.13002475,-1.5676234,0.16010632,0.43098474,-2.609403,4.581694,-4.426276,-0.7225304,3.6857715,0
0.7712172,3.6423173,8.347076,4.1963515,3.8790648,-1.3334117,5.7706957,9.545495,-4.081809,-0.14280261,6.3052707,2.6009758,1.3433019,5.109407,0.2221967,-5.4130654,2.8551848,6.623611,1.0737239,5.5163083,2.476251,-4.4249763,-0.50619733,-4.072735,-1.3606946,4.5600944,6.6997266,0.2054303,2.1431959,0.021686973,-3.0501597,-0.17752649,-2.1712987,-1.3845967,-4.1312184,-4.0417886,1.590104,-4.616216,0.08355891,-2.1286051,0.15720992,0.036521662,-1.7068901,-4.4185104,-2.7173097,0.7114538,1.9968,-5.0492854,-0.9699919,-6.0771365,0
7.3003774,2.6637502,-6.2426934,-7.4162145,12.312002,6.8278403,-4.2596517,5.907545,-2.2857027,-6.298041,-2.7666912,-1.0907296,-1.5025816,-2.0713708,-1.5427374,-1.9845414,-3.5189197,-4.821304,-12.67707,3.0374143,2.1900504,2.7669616,-2.5836453,-1.8952544,-3.5147057,0.5464179,3.1765804,0.39085856,-0.9544026,0.8795056,-1.396783,0.7097324,3.8884015,-5.222692,-1.9610901,-0.76555336,2.0498183,-4.507621,-2.9269605,0.9195531,3.2160146,-1.7909763,3.1868236,1.0076755,-2.8746471,-2.9113078,0.8819746,1.7371347,1.6521488,-3.6728344,0
0.50263274,-0.72955877,-1.5669327,1.201961,1.8009033,8.434733,-15.744273,-3.5800264,2.7534938,1.6955254,-8.523948,0.32267344,-8.263194,-6.501361,-3.7434905,2.2783654,-4.5071607,1.795698,-12.458426,3.1006808,-0.00058535166,2.9790535,0.9407055,-6.549554,-2.573108,2.4901824,2.1705735,-2.2227573,1.6507986,-0.01409214,-4.1062455,5.0949154,-0.796221,-4.853915,0.7195269,1.4430354,-1.3696796,-1.7343658,-0.052203204,-2.7426457,-0.14223793,-4.334021,-1.733272,1.0998026,0.86799574,-2.471158,1.914736,1.5390589,2.7852907,2.3657744,0
-8.251662,23.713486,6.1801753,1.6237847,-8.7919,-2.5382972,2.484503,7.346643,-4.972444,6.0297017,-5.0952873,0.3210963,9.994037,-9.708323,2.4395282,-3.4798572,5.6326156,-3.8203526,-1.3286031,5.853347,5.664097,3.3538496,0.105583675,-0.30165884,0.9216628,5.9010744,1.8654584,-0.2537191,-3.4529448,-0.74265814,-1.7411851,-5.1981354,2.1146696,-6.1372094,1.3182781,-2.7310646,-2.278428,3.3408775,3.8203776,-5.3168344,3.5954688,-0.46200362,0.57885826,-1.9792624,-2.8995988,3.8573697,-5.6063004,3.31744,-2.8050647,4.5984664,0
2.0559409,-5.191391,-2.0328512,3.3179893,2.4958825,3.2352257,3.597623,-3.433834,-9.112346,-3.7823846,-5.5389977,-6.1004176,1.9299189,2.8652523,1.2007976,0.8009288,-1.5476258,1.2142242,8.875057,0.037206862,-3.9233575,3.288014,-7.202954,4.763918,5.5924697,-1.8913585,-3.1498363,0.9802819,-2.0579138,1.3534837,-1.0581863,-0.9865628,-7.47054,-1.4879326,-1.9913886,-4.1508017,0.51344365,1.643706,1.4516655,2.0616496,-1.9220078,2.3780417,-1.8134722,0.33507743,-0.38104662,-0.19624792,-0.43365458,1.8000785,-3.8631494,0.8911815,0
-7.0223746,5.758559,-6.3450856,-1.33667,2.2540638,-10.237524,0.70218205,1.3106302,-7.870147,0.48992833,-10.997126,-0.35280994,-0.16026855,0.3872693,0.18788515,0.810131,0.4546021,3.5631337,-1.5735949,-0.48374432,-1.9214762,-2.7022934,-0.3618916,0.9856371,-1.411262,-2.9412684,-4.198209,-0.5023044,-2.518237,-2.88933,-3.768227,2.4871902,-2.0145545,-0.6959166,0.32512,1.7932006,-0.85723215,-1.1102399,-2.8366933,4.19131,0.3421489,2.4210877,-0.6822943,0.19424681,2.1183448,-0.86463505,-1.2487534,-1.8259869,-2.7150323,-1.5490531,0
-11.428331,21.632935,-8.496103,-8.419244,-15.884364,12.827448,3.0851376,-3.6515841,3.8748777,-15.765343,11.516667,13.071586,-2.4240034,-8.092736,1.5929931,-8.657434,-0.57850873,1.2829427,2.605885,-3.167761,4.2665105,1.0558988,-2.086046,-0.36158955,2.3927848,-6.8366733,-5.344957,-1.0798596,-1.3201243,-6.3181267,1.2188601,1.0851834,-4.074492,4.7339826,0.55222476,4.6825867,-2.3638215,4.9840508,-5.1293,0.36132196,-8.874565,2.7419136,0.9564801,4.268027,7.448587,-10.125731,14.621776,-5.093477,-6.0208178,-2.675116,0
